brand,model,model_year,milage,fuel_type,transmission,ext_col,int_col,clean_title,price,Accident_Occured,Engine_Capacity,Horse_Power
Jeep,Wrangler Unlimited Sport,2018,58500.0,Gasoline,8-Speed A/T,Black,Black,Yes,35000.0,NO,3.6,285.0
Ford,F-350 King Ranch,2015,92421.0,Diesel,6-Speed A/T,White,Brown,Yes,51900.0,NO,6.7,440.0
Mazda,CX-30 Preferred,2020,9927.0,Gasoline,6-Speed Automatic,Snowflake White Pearl,Black,Yes,27518.0,NO,2.5,344.1959093865098
Jeep,Wrangler Sport,2000,122945.0,Gasoline,5-Speed M/T,Beige,Brown,Yes,13900.0,NO,4.0,181.0
Lexus,RX 330 Base,2006,110250.0,Gasoline,A/T,White,Beige,Yes,11000.0,NO,3.3,230.0
INFINITI,QX56 Base,2011,103010.0,Gasoline,7-Speed A/T,Black,Beige,Yes,13500.0,NO,5.6,400.0
Hyundai,Veloster Value Edition,2017,55359.0,Gasoline,6-Speed Automatic with Auto-Shift,Ironman Silver,Black,unknown,15599.0,NO,1.6,272.1467774580833
Chevrolet,Silverado 1500 LT Extended Cab,2002,118500.0,Gasoline,A/T,Silver,Black,Yes,5900.0,YES,5.3,285.0
Rivian,R1S Launch Edition,2022,7800.0,Electric,1-Speed A/T,Green,Black,Yes,92500.0,NO,0.0,835.0
Land,Rover Range Rover HSE SWB,2020,41500.0,Hybrid,8-Speed A/T,Gray,Gray,Yes,68000.0,NO,3.0,395.0
BMW,M4 Base,2020,28000.0,Gasoline,7-Speed A/T,White,White,Yes,59900.0,NO,3.0,425.0
Mercedes-Benz,E-Class E 350,2014,53500.0,Gasoline,A/T,Black,Brown,Yes,24500.0,NO,3.5,302.0
Honda,Accord Hybrid Base,2021,33523.0,Hybrid,Automatic CVT,Lunar Silver Metallic,Gray,unknown,28748.0,NO,2.0,319.9036713792848
Toyota,Prius v Three,2016,86300.0,Hybrid,A/T,Gray,Black,Yes,18000.0,YES,1.8,134.0
Subaru,WRX Premium,2022,7738.0,Gasoline,Transmission w/Dual Shift Mode,Orange,Black,Yes,33000.0,YES,2.4,271.0
Bentley,Bentayga Speed,2020,22001.0,Gasoline,8-Speed Automatic,Beluga Black,Hotspur Hide,Yes,173995.0,NO,6.0,514.2889730578481
Ford,Explorer ST,2022,14361.0,Gasoline,10-Speed A/T,Black,Black,Yes,51500.0,NO,3.0,400.0
Chevrolet,Suburban LT,2016,98000.0,E85 Flex Fuel,Transmission Overdrive Switch,Gray,Gray,Yes,30000.0,YES,5.3,355.0
Chevrolet,Silverado 1500 Limited Custom,2022,30455.0,Gasoline,Automatic,Summit White,Jet Black,unknown,37698.0,NO,3.5,383.67481219621914
Ford,Explorer Platinum,2020,64552.0,Gasoline,10-Speed Automatic,Iconic Silver Metallic,Ebony,Yes,36750.0,YES,3.0,338.89326048700786
Lexus,RX 350 Base,2017,103866.0,Gasoline,8-Speed A/T,Beige,Beige,Yes,24700.0,YES,3.5,295.0
Land,Rover Range Rover 3.0L V6 Supercharged HSE,2019,35650.0,Gasoline,8-Speed A/T,Black,Black,Yes,57999.0,YES,3.0,380.0
Ford,Explorer Platinum,2021,64957.0,Gasoline,10-Speed Automatic,Black,Light Slate,Yes,39979.0,NO,3.0,344.3615569399499
Dodge,Challenger SRT8 392,2012,33700.0,Gasoline,6-Speed M/T,Black,Black,Yes,33500.0,NO,3.5,334.762766795855
Chevrolet,Equinox 2LT,2012,96653.0,Gasoline,6-Speed A/T,Black,Brown,Yes,7500.0,YES,3.0,264.0
Dodge,Challenger SXT,2022,29500.0,Gasoline,8-Speed A/T,Gray,Black,Yes,31000.0,NO,3.6,303.0
Porsche,911 Carrera,2021,7400.0,Gasoline,8-Speed A/T,Red,Black,unknown,116999.0,YES,3.0,379.0
Volvo,XC70 T6 Platinum,2012,69000.0,Gasoline,A/T,Silver,Black,Yes,15900.0,YES,3.0,300.0
Lexus,GX 470 Base,2005,198000.0,Gasoline,5-Speed A/T,Gray,Gray,Yes,15500.0,YES,4.7,270.0
Porsche,911 Carrera GTS,2015,23600.0,Gasoline,7-Speed M/T,Red,Black,Yes,132900.0,NO,3.8,430.0
Volvo,XC70 3.2,2008,170000.0,Gasoline,6-Speed A/T,White,Beige,Yes,7000.0,NO,3.2,235.0
Nissan,350Z NISMO,2008,76500.0,Gasoline,6-Speed M/T,Silver,Red,Yes,28000.0,YES,3.5,306.0
Porsche,911 Turbo,2007,73500.0,Gasoline,5-Speed A/T,Black,Black,Yes,75499.0,NO,3.6,480.0
Land,Rover Range Rover SWB,2020,29000.0,Hybrid,A/T,Black,Black,Yes,70000.0,NO,3.0,355.0
Porsche,Cayenne E-Hybrid S Platinum Edition,2017,69404.0,Plug-In Hybrid,8-Speed A/T,Black,Beige,Yes,29500.0,YES,3.0,416.0
Lexus,IS 350 Base,2007,103000.0,Gasoline,6-Speed A/T,Red,Beige,Yes,12900.0,YES,3.5,306.0
Porsche,Macan S,2015,70500.0,Gasoline,Transmission w/Dual Shift Mode,Silver,Black,Yes,26500.0,YES,3.0,340.0
Land,Rover Range Rover 5.0L Supercharged,2016,64000.0,Gasoline,Transmission w/Dual Shift Mode,White,White,Yes,36995.0,NO,5.0,510.0
GMC,Savana 2500 Work Van,2018,63460.0,E85 Flex Fuel,A/T,White,Beige,Yes,33000.0,NO,6.0,341.0
Toyota,4Runner SR5,2018,32199.0,Gasoline,A/T,Silver,Black,Yes,35500.0,NO,4.0,270.0
Hyundai,Palisade SEL,2020,69487.0,Gasoline,A/T,White,Black,Yes,32000.0,NO,3.8,291.0
GMC,Sierra 2500 Denali,2015,86000.0,Diesel,A/T,Gray,Brown,Yes,49000.0,NO,6.6,397.0
Genesis,GV70 3.5T Sport,2022,8730.0,Gasoline,8-Speed Automatic,Alta White,Red,unknown,48219.0,NO,3.5,397.0108745117341
Dodge,Ram Van 1500,2002,70000.0,Gasoline,A/T,Red,Beige,Yes,8000.0,YES,3.9,175.0
Chevrolet,Impala 1LT,2017,70000.0,Gasoline,6-Speed A/T,White,Gray,Yes,17900.0,YES,3.6,305.0
Audi,A4 2.0T Premium Plus,2015,83420.0,E85 Flex Fuel,8-Speed A/T,Red,Gray,Yes,16000.0,YES,2.0,220.0
Nissan,Altima 2.5 S,2003,189000.0,Gasoline,A/T,Silver,Beige,Yes,2899.0,YES,2.5,175.0
Porsche,911 Carrera 4S,2017,31500.0,Gasoline,7-Speed A/T,Blue,Red,Yes,97555.0,NO,3.0,420.0
BMW,X1 xDrive 28i,2015,85766.0,Gasoline,A/T,Gray,Black,Yes,13000.0,NO,2.0,240.0
GMC,Yukon Denali,2018,92800.0,Gasoline,10-Speed A/T,White,Black,Yes,34000.0,NO,6.2,420.0
Land,Rover Defender SE,2021,13970.0,Hybrid,A/T,Gray,Black,Yes,75500.0,NO,3.0,395.0
Porsche,911 Turbo S,2023,154.0,Gasoline,8-Speed Automatic with Auto-Shift,Python Green,Black,unknown,274900.0,NO,3.8,496.4562171792113
Toyota,Land Cruiser Base,2000,265000.0,Gasoline,4-Speed A/T,Black,Beige,Yes,15500.0,NO,4.7,230.0
Scion,xB Base,2011,95426.0,Gasoline,A/T,Green,Gray,Yes,8000.0,NO,2.4,158.0
Honda,S2000 Base,2001,119900.0,Gasoline,6-Speed M/T,Black,Red,Yes,18000.0,YES,2.0,240.0
Mazda,CX-30 Select,2020,23162.0,Gasoline,6-Speed Automatic,Soul Red Crystal Metallic,Black,Yes,25495.0,NO,2.5,336.9108969263052
BMW,M4 Competition,2023,3950.0,Gasoline,A/T,White,Blue,Yes,83500.0,NO,3.0,503.0
Porsche,911 Carrera 4S,2006,80000.0,Gasoline,6-Speed M/T,Black,Beige,Yes,43000.0,NO,3.8,355.0
Ford,F-250 Lariat,2015,94634.0,E85 Flex Fuel,A/T,White,Black,Yes,32500.0,YES,6.2,385.0
Chevrolet,Corvette Base,2007,65000.0,Gasoline,6-Speed A/T,Silver,Beige,Yes,33885.0,YES,6.0,400.0
Lexus,LS 460 L,2008,100000.0,Gasoline,A/T,Black,Black,Yes,11500.0,YES,4.6,380.0
Toyota,Sienna XSE 25th Anniversary,2023,500.0,Hybrid,A/T,White,Black,Yes,59500.0,NO,2.5,245.0
Mercedes-Benz,AMG G 63 Base,2021,7856.0,Gasoline,9-Speed Automatic,China Blue,Black,Yes,425000.0,NO,4.0,543.4581137662935
Audi,A4 2.0T Premium quattro,2011,181000.0,Gasoline,A/T,White,Black,Yes,5500.0,NO,2.0,211.0
Mercedes-Benz,GLC 300 Base 4MATIC,2018,48700.0,Gasoline,9-Speed A/T,Blue,Brown,Yes,27900.0,NO,2.0,241.0
Porsche,911 Turbo Cabriolet,2009,13500.0,Gasoline,6-Speed M/T,Gray,Black,Yes,130000.0,NO,3.6,480.0
Toyota,86 860 Special Edition,2017,87500.0,Gasoline,6-Speed A/T,Silver,Black,Yes,20000.0,NO,2.0,200.0
Jaguar,XJ8 L,2000,45000.0,Gasoline,A/T,Silver,Beige,Yes,12500.0,NO,4.0,290.0
Chevrolet,Corvette Base,1996,85760.0,Gasoline,4-Speed A/T,Silver,Black,Yes,14500.0,NO,5.7,300.0
Tesla,Model 3 Long Range,2018,36187.0,Electric,1-Speed A/T,White,Black,Yes,28895.0,NO,0.0,271.0
Hyundai,Tucson SEL,2022,13666.0,Gasoline,8-Speed Automatic,Portofino Gray,Black,unknown,27999.0,NO,2.5,351.62277889126926
Porsche,911 Carrera S,2007,50500.0,Gasoline,6-Speed M/T,Silver,Black,Yes,56000.0,NO,3.8,355.0
Lincoln,Nautilus Reserve,2021,19291.0,Gasoline,8-Speed Automatic,Black,Ebony,unknown,44340.0,NO,2.0,333.06585172592713
Ford,Mustang Boss 302,2012,1295.0,Gasoline,M/T,Silver,Black,Yes,49990.0,NO,5.0,444.0
Cadillac,Escalade Premium Luxury,2017,55000.0,Gasoline,8-Speed A/T,White,Beige,Yes,49900.0,YES,6.2,420.0
MINI,Cooper Base,2010,74000.0,Gasoline,6-Speed M/T,Yellow,Black,Yes,9650.0,NO,1.6,118.0
Dodge,Durango R/T,2022,14976.0,Gasoline,8-Speed Automatic,White Knuckle Clearcoat,Black,Yes,49999.0,NO,5.7,472.78030564859546
BMW,X5 xDrive35i,2018,25348.0,Gasoline,8-Speed Automatic,Imperial Blue Metallic,Black,unknown,33889.0,YES,3.0,349.2289326043101
Chevrolet,Corvette Base,2010,23133.0,Gasoline,6-Speed M/T,White,Black,Yes,35000.0,NO,6.2,430.0
Jaguar,XE 20d Prestige,2018,34322.0,Diesel,Automatic,Blue,Beige,unknown,29998.0,NO,3.5,360.08508632301346
Dodge,Challenger R/T,2021,39960.0,Gasoline,8-Speed A/T,White,Gray,Yes,28500.0,YES,5.7,375.0
BMW,550 i xDrive,2016,76400.0,Gasoline,8-Speed A/T,Black,Black,Yes,31300.0,YES,4.4,445.0
Ford,Explorer XLT,2022,18533.0,Gasoline,10-Speed Automatic,White,Ebony,Yes,38978.0,NO,2.3,346.93042760552817
GMC,Yukon XL Denali,2023,7500.0,Gasoline,10-Speed A/T,Gray,Black,Yes,92888.0,NO,6.2,420.0
INFINITI,QX80 SENSORY,2022,26520.0,Gasoline,7-Speed A/T,Blue,Brown,Yes,64000.0,YES,5.6,400.0
Land,Rover Range Rover 3.0L Supercharged,2014,59500.0,E85 Flex Fuel,A/T,Red,Black,Yes,33800.0,NO,3.0,340.0
Honda,Pilot EX-L,2020,44000.0,Gasoline,A/T,White,Black,Yes,34999.0,NO,3.5,280.0
Pontiac,Firebird Base,2001,111000.0,Gasoline,A/T,White,Gray,Yes,11000.0,NO,3.8,200.0
Toyota,4Runner Limited,2016,82260.0,Gasoline,5-Speed Automatic,Nautical Blue Pearl,Black,Yes,31906.0,NO,4.0,344.0180734717178
Porsche,911 Carrera Cabriolet,2006,52744.0,Gasoline,Transmission w/Dual Shift Mode,Gray,Black,Yes,37500.0,YES,3.6,325.0
BMW,i8 Base,2019,28200.0,Plug-In Hybrid,Transmission w/Dual Shift Mode,Gray,Beige,Yes,79950.0,YES,1.5,369.0
Nissan,Maxima GLE,2000,194277.0,Gasoline,A/T,Blue,Beige,Yes,2300.0,YES,3.0,222.0
Pontiac,Firebird Trans Am,2001,91812.0,Gasoline,A/T,Green,Black,Yes,12850.0,NO,5.7,310.0
Chevrolet,Suburban Premier,2018,84224.0,Gasoline,6-Speed Automatic,Tungsten Metallic,Jet Black,Yes,43775.0,NO,5.3,404.41112747575244
BMW,X2 xDrive28i,2018,66690.0,Gasoline,Transmission w/Dual Shift Mode,Gray,Black,Yes,24900.0,YES,2.0,228.0
Mercedes-Benz,AMG C 43 Base 4MATIC,2018,41500.0,Gasoline,9-Speed A/T,White,Brown,Yes,39848.0,YES,3.0,362.0
BMW,750 i xDrive,2014,85095.0,Gasoline,8-Speed A/T,Black,Brown,Yes,24900.0,YES,4.4,445.0
Volvo,S60 T5 Premier Plus,2015,39000.0,Gasoline,Transmission w/Dual Shift Mode,Silver,Gray,Yes,17900.0,YES,2.5,250.0
Tesla,Model Y Long Range,2022,20500.0,Electric,1-Speed A/T,Gray,Black,Yes,46500.0,NO,0.0,425.0
Ford,F-350 Platinum,2019,112000.0,Diesel,6-Speed A/T,Black,Black,Yes,61995.0,NO,6.7,450.0
Volkswagen,ID.4 Pro S,2023,1716.0,Electric,Automatic,Gray,Gray w/Blue Bolsters,unknown,39998.0,NO,3.5,401.3658826283572
Audi,A3 2.0T Premium,2016,90360.0,Gasoline,A/T,Black,Black,Yes,15499.0,YES,2.0,220.0
Ford,Explorer Limited,2020,82146.0,Gasoline,10-Speed Automatic,Gray,Ebony,Yes,30825.0,NO,2.3,303.394244431689
Ford,Mustang GT Premium,2020,16850.0,Gasoline,10-Speed A/T,Blue,Black,Yes,41000.0,YES,5.0,460.0
Honda,S2000 Base,2003,101000.0,Gasoline,6-Speed M/T,Silver,Black,Yes,28000.0,NO,2.0,240.0
BMW,M235 i,2015,68750.0,Gasoline,6-Speed M/T,Red,Black,Yes,25999.0,NO,3.0,320.0
Lamborghini,Aventador S Base,2018,5858.0,Gasoline,7-Speed A/T,White,Gray,Yes,491836.0,NO,6.5,729.0
Dodge,Durango SLT,2004,143000.0,Gasoline,A/T,Beige,Beige,Yes,3200.0,NO,5.7,335.0
Nissan,Armada LE,2005,152270.0,Gasoline,A/T,Green,Beige,Yes,6900.0,YES,5.6,305.0
Kia,Sorento S,2021,19605.0,Gasoline,8-Speed Automatic,Glacial White Pearl,Black,unknown,33591.0,NO,2.5,346.0013875948225
Chevrolet,Silverado 1500 RST,2020,19200.0,Gasoline,10-Speed A/T,Gray,Black,Yes,69999.0,NO,5.3,355.0
Chevrolet,Impala Base,2004,64500.0,Gasoline,A/T,Beige,Beige,Yes,5900.0,NO,3.4,180.0
Toyota,Tacoma PreRunner,2011,149000.0,Gasoline,A/T,Black,Beige,Yes,18995.0,NO,4.0,236.0
McLaren,570S Spider,2018,5918.0,Gasoline,7-Speed Automatic with Auto-Shift,Silician Yellow,Jet Black,unknown,179900.0,NO,3.8,437.19995212816866
Pontiac,Firebird Trans Am,1997,134033.0,Gasoline,A/T,Red,Beige,Yes,7200.0,YES,5.7,285.0
Kia,Stinger GT1,2019,37226.0,Gasoline,Automatic,Snow White Pearl,Black,unknown,34998.0,NO,3.3,356.8733892665605
Ford,Escape SE,2017,71924.0,Gasoline,A/T,Beige,Beige,Yes,13700.0,NO,1.5,179.0
Lamborghini,Huracan EVO Coupe,2021,5718.0,Gasoline,Automatic,Arancio Borealis,Nero Ade,unknown,279991.0,NO,5.2,535.5956404279095
Jeep,Wrangler Unlimited Sport,2014,122200.0,Gasoline,A/T,Orange,Black,Yes,21500.0,YES,3.6,285.0
Land,Rover Range Rover Sport HST MHEV,2020,37248.0,Hybrid,8-Speed A/T,Silver,Black,Yes,54500.0,NO,3.0,395.0
Chevrolet,Silverado 1500 Base,1999,88750.0,Gasoline,A/T,White,Gray,Yes,6800.0,NO,4.8,255.0
Cadillac,XLR V,2008,64800.0,Gasoline,6-Speed A/T,Black,Black,unknown,24700.0,YES,4.4,443.0
Ford,Fusion Hybrid Titanium,2014,112180.0,Hybrid,Automatic CVT,White,Charcoal Black,unknown,12599.0,NO,2.0,244.2828417089877
RAM,2500 SLT,2015,149130.0,Diesel,6-Speed A/T,White,Black,Yes,35000.0,YES,6.7,350.0
Tesla,Model Y Long Range,2020,88000.0,Electric,1-Speed A/T,Gray,White,Yes,35500.0,NO,0.0,425.0
Toyota,Highlander XLE,2018,74000.0,Gasoline,8-Speed A/T,White,Black,Yes,27950.0,NO,3.5,295.0
Ford,F-150 XLT,2019,44460.0,Gasoline,10-Speed A/T,Red,Gray,Yes,34500.0,NO,2.7,325.0
GMC,Acadia SLE-2,2015,96000.0,Gasoline,6-Speed A/T,Blue,Beige,Yes,17000.0,NO,3.6,281.0
Porsche,Boxster Base,2005,75000.0,Gasoline,5-Speed M/T,Silver,Black,unknown,17500.0,YES,2.7,240.0
Dodge,Charger R/T,2014,95000.0,Gasoline,Transmission w/Dual Shift Mode,Black,Black,Yes,17900.0,NO,5.7,370.0
Land,Rover Range Rover Sport Supercharged HSE,2016,49799.0,Gasoline,A/T,Brown,Brown,Yes,37500.0,NO,3.0,340.0
Ford,Mustang GT,2006,27407.0,Gasoline,5-Speed M/T,Silver,Red,Yes,21750.0,NO,4.6,300.0
Alfa,Romeo Giulia Ti,2020,23339.0,Gasoline,8-Speed Automatic,Rosso,Black,unknown,34645.0,YES,2.0,323.07440168931134
Tesla,Model S 90D,2016,74122.0,Electric,A/T,Black,Black,Yes,35900.0,NO,0.0,417.0
Jaguar,XK8 Base,1997,50000.0,Gasoline,A/T,White,Beige,Yes,6000.0,NO,4.0,290.0
Mercedes-Benz,GLC 300 GLC 300,2021,14745.0,Gasoline,Automatic,Graphite Grey,–,unknown,38998.0,NO,3.5,386.9360020867043
Chevrolet,Corvette Stingray w/3LT,2021,2700.0,Gasoline,Transmission w/Dual Shift Mode,Blue,Blue,Yes,85950.0,NO,6.2,490.0
Buick,Regal Turbo - Premium 1,2012,190000.0,Gasoline,6-Speed A/T,Beige,Beige,Yes,6000.0,YES,2.0,220.0
Audi,A4 2.0T Premium,2014,90236.0,E85 Flex Fuel,Transmission w/Dual Shift Mode,Gray,Black,Yes,9999.0,NO,2.0,220.0
Jeep,Gladiator Overland,2020,4000.0,Gasoline,8-Speed A/T,Silver,Black,Yes,50000.0,NO,3.6,285.0
Land,Rover Range Rover Westminster SWB,2022,2220.0,Hybrid,8-Speed A/T,Blue,White,Yes,115999.0,NO,3.0,395.0
GMC,Yukon XL Denali,2017,124000.0,Gasoline,8-Speed A/T,Gray,Beige,Yes,32000.0,YES,6.2,420.0
Ford,Ranger Lariat,2019,45163.0,Gasoline,10-Speed Automatic,Red,–,Yes,35690.0,NO,2.3,318.938219635078
Volkswagen,Passat 2.0T SE,2020,49400.0,Gasoline,6-Speed A/T,Black,Brown,Yes,20900.0,NO,2.0,174.0
Porsche,911 Carrera,2020,11256.0,Gasoline,8-Speed A/T,Red,Black,Yes,124900.0,NO,3.0,379.0
Chevrolet,Corvette Stingray w/1LT,2021,13700.0,Gasoline,A/T,White,Red,Yes,75000.0,NO,6.2,490.0
Land,Rover Range Rover HSE,2011,174678.0,Gasoline,6-Speed A/T,Black,Black,Yes,9500.0,NO,3.2,230.0
Lexus,RX 450h F Sport Handling,2022,1600.0,Hybrid,A/T,White,Black,Yes,59000.0,NO,3.5,308.0
Porsche,911 GT3 RS,2019,15509.0,Gasoline,7-Speed Automatic with Auto-Shift,Lizard Green,Black,unknown,229900.0,NO,4.0,461.94092588451895
Ford,Expedition Platinum,2020,69849.0,Gasoline,10-Speed Automatic,Red,Ebony,Yes,48149.0,NO,3.5,357.8902615177358
Toyota,Tacoma PreRunner,2008,160000.0,Gasoline,A/T,White,–,Yes,17000.0,YES,4.0,236.0
Toyota,Mirai Base,2016,40000.0,not supported,A/T,Silver,Black,Yes,9500.0,NO,3.5,151.0
Ford,Explorer Sport Trac XLT,2007,228000.0,Gasoline,A/T,Red,Beige,Yes,3850.0,YES,4.6,292.0
GMC,Sierra 1500 SLE1 Extended Cab,2008,187000.0,–,4-Speed A/T,Red,Gray,Yes,6100.0,YES,3.5,230.307712947033
Mercedes-Benz,C-Class C 300 Luxury,2015,102000.0,Gasoline,7-Speed A/T,Black,Black,Yes,17000.0,NO,2.0,241.0
Cadillac,SRX Standard,2016,48000.0,Gasoline,6-Speed A/T,White,Black,Yes,24995.0,YES,3.6,308.0
Chrysler,Town & Country Touring-L,2012,163500.0,E85 Flex Fuel,6-Speed A/T,Gray,Beige,Yes,5949.0,NO,3.6,283.0
Porsche,911 Carrera,2023,1500.0,Gasoline,A/T,Silver,Black,Yes,149000.0,NO,3.0,379.0
Porsche,718 Cayman GT4,2021,2100.0,Gasoline,6-Speed M/T,Yellow,Black,unknown,136900.0,YES,4.0,414.0
Ford,F-350 Lariat,2018,66281.0,Diesel,Transmission w/Dual Shift Mode,Gray,Black,Yes,63500.0,NO,6.7,450.0
Ford,Mustang Mach-E Select,2021,18000.0,Electric,A/T,Blue,Black,Yes,39499.0,NO,0.0,266.0
Ford,F-150 XL,2014,27300.0,Gasoline,6-Speed A/T,Gray,Gray,Yes,21500.0,NO,3.5,365.0
Mazda,CX-30 Base,2020,19319.0,Gasoline,6-Speed Automatic,Snowflake White Pearl,Black,Yes,24899.0,YES,2.5,338.61088834940347
Mercedes-Benz,AMG G AMG G 63 4MATIC,2016,32936.0,Gasoline,Transmission w/Dual Shift Mode,White,Beige,Yes,90000.0,YES,5.5,563.0
BMW,M4 Base,2017,30450.0,Gasoline,Transmission w/Dual Shift Mode,White,Black,Yes,52999.0,NO,3.0,425.0
Jeep,Wrangler Sport,2017,38200.0,Gasoline,A/T,Red,–,Yes,29500.0,NO,3.6,285.0
Jeep,Wrangler Sport,2020,26315.0,Gasoline,8-Speed Automatic,Black Clearcoat,Black,Yes,31871.0,NO,2.0,319.67450248222485
Chevrolet,Silverado 1500 LS,2003,110000.0,Gasoline,A/T,Green,Beige,Yes,8900.0,NO,4.8,270.0
MINI,Hardtop Cooper,2014,19700.0,Gasoline,6-Speed A/T,Silver,Black,Yes,13500.0,NO,2.0,189.0
Honda,Element EX,2008,192000.0,Gasoline,5-Speed A/T,Black,Gray,Yes,11000.0,YES,2.4,166.0
Porsche,911 Carrera 4S,2017,26000.0,Gasoline,Transmission w/Dual Shift Mode,Gray,Red,Yes,116911.0,NO,3.0,420.0
Subaru,Impreza Outback Sport Wagon,2008,98313.0,Gasoline,4-Speed A/T,Silver,Gray,Yes,7495.0,NO,2.5,170.0
Cadillac,XT5 Premium Luxury,2021,66500.0,Gasoline,A/T,Silver,Black,Yes,28500.0,NO,3.6,310.0
Nissan,Kicks S,2022,19877.0,Gasoline,Automatic CVT,Super Black,Charcoal,unknown,18999.0,NO,1.6,314.0394182389391
Kia,Seltos S,2021,16100.0,Gasoline,A/T,Blue,Black,Yes,25500.0,NO,2.0,146.0
GMC,Yukon SLE,2016,83858.0,Gasoline,6-Speed A/T,Blue,Gray,Yes,27633.0,YES,5.3,355.0
Mercedes-Benz,GLE 350 Base 4MATIC,2020,24108.0,Gasoline,9-Speed A/T,Black,Black,Yes,56000.0,NO,2.0,255.0
Ford,Explorer XLT,2020,42609.0,Gasoline,10-Speed Automatic,Magnetic Metallic,Ebony,Yes,32107.0,YES,2.3,323.48576842950206
Subaru,Impreza 2.0i Premium,2017,160000.0,Gasoline,A/T,White,Beige,Yes,7750.0,YES,2.0,152.0
INFINITI,QX80 Base,2017,121525.0,Gasoline,A/T,Black,Black,Yes,28500.0,YES,5.6,400.0
Kia,Telluride S,2023,6423.0,Gasoline,A/T,Gray,Black,Yes,42500.0,NO,3.8,291.0
Pontiac,Solstice Base,2007,62310.0,Gasoline,5-Speed A/T,Gray,Black,Yes,12900.0,NO,2.4,177.0
Mazda,Mazda6 Carbon Edition,2021,21444.0,Gasoline,6-Speed Automatic,Polymetal Gray Metallic,Red,Yes,29995.0,NO,2.5,343.87995087597847
Ford,Transit-350 Base,2015,112000.0,Gasoline,A/T,White,Gray,Yes,29500.0,YES,3.5,310.0
Hyundai,Genesis Coupe 3.8 Grand Touring,2013,60000.0,Gasoline,A/T,White,–,Yes,16500.0,NO,3.8,344.0
Dodge,Dart SE,2013,153250.0,Gasoline,6-Speed A/T,Silver,Black,Yes,4399.0,NO,1.4,160.0
Jeep,Wrangler Unlimited Sahara,2019,57000.0,Gasoline,8-Speed A/T,Gray,Black,Yes,39900.0,NO,3.6,285.0
Chevrolet,Tahoe LTZ,2011,140401.0,E85 Flex Fuel,6-Speed A/T,Red,Beige,Yes,16000.0,YES,5.3,320.0
Ford,F-150 Tremor,2023,5500.0,Gasoline,10-Speed A/T,Gray,Black,Yes,70000.0,NO,3.5,400.0
Chevrolet,Corvette Stingray w/2LT,2022,2010.0,Gasoline,Transmission w/Dual Shift Mode,Gray,Brown,Yes,89000.0,NO,6.2,490.0
Tesla,Model 3 Long Range,2018,24360.0,Electric,A/T,Black,White,Yes,31500.0,NO,0.0,271.0
Audi,A4 2.0T Premium,2013,96800.0,Gasoline,A/T,Gray,Black,Yes,11000.0,YES,2.0,211.0
Cadillac,CTS Performance,2014,34988.0,Gasoline,6-Speed A/T,Red,Black,Yes,21500.0,NO,3.6,318.0
Nissan,Frontier SV,2012,65750.0,Gasoline,A/T,Black,Gray,Yes,15995.0,YES,4.0,261.0
Chevrolet,Silverado 1500 LTZ,2019,56654.0,Gasoline,Automatic,Cajun Red Tintcoat,Jet Black,Yes,43860.0,NO,6.2,454.4039039342224
Lincoln,MKT Base,2016,140200.0,Gasoline,6-Speed A/T,Black,Black,Yes,10500.0,NO,3.7,303.0
Chevrolet,Cruze LT Automatic,2016,122971.0,Gasoline,6-Speed Automatic,Kinetic Blue,Jet Black,Yes,12999.0,YES,1.4,227.79079679039387
Nissan,Xterra S,2008,227010.0,Gasoline,5-Speed A/T,Gray,Gray,Yes,3850.0,NO,4.0,261.0
Ford,F-150 Lariat SuperCrew,2004,271000.0,Gasoline,A/T,Red,Beige,Yes,9500.0,YES,5.4,300.0
Porsche,911 Turbo,2022,13800.0,Gasoline,8-Speed A/T,Gray,Red,Yes,234000.0,NO,3.8,572.0
Dodge,Ram 2500 Quad Cab,2001,171079.0,Diesel,A/T,Silver,Gray,Yes,27500.0,NO,5.9,245.0
Chevrolet,Colorado ZR2,2021,24915.0,Gasoline,Automatic,Satin Steel Metallic,Jet Black,unknown,44791.0,NO,3.6,387.90573520609723
Nissan,Kicks S,2022,15577.0,Gasoline,Automatic CVT,Electric Blue Metallic,Charcoal,unknown,19599.0,NO,1.6,316.38619269057926
Audi,S4 3.0T Premium Plus,2014,102370.0,Gasoline,7-Speed A/T,Gray,Black,Yes,21373.0,NO,3.0,333.0
Lamborghini,Gallardo LP570-4 Superleggera,2011,16000.0,Gasoline,Transmission w/Dual Shift Mode,Yellow,Black,Yes,229000.0,NO,5.2,562.0
Mercedes-Benz,C-Class C 250 Luxury,2012,122000.0,Gasoline,7-Speed A/T,White,White,Yes,15000.0,NO,1.8,201.0
FIAT,500X Trekking Plus,2016,48500.0,Gasoline,A/T,Yellow,Brown,Yes,15999.0,NO,2.4,180.0
Ford,F-150 XLT,2018,53500.0,Gasoline,10-Speed A/T,Brown,Beige,Yes,31500.0,YES,2.7,325.0
Ford,F-250 XL Crew Cab Super Duty,2004,315000.0,Diesel,A/T,White,Gray,Yes,9200.0,NO,6.0,325.0
Ford,E350 Super Duty Base,2006,158000.0,Gasoline,A/T,White,Gray,Yes,8500.0,YES,6.8,305.0
Kia,Sorento SXL,2019,43850.0,Gasoline,8-Speed A/T,Black,Black,Yes,30000.0,YES,3.3,290.0
